Project ID,Category,Quantity,Cost price,Sales price
PR190152,INST-OTH,1.0,41.0,0.0
PR190152,INST-SUBS,1.0,316.0,0.0
PR190152,INST-FLIGHT,1.0,409.52,0.0
PR190152,INST-CARHIRE,1.0,505.82,0.0
PR190154,WAR-HOTEL,1.0,278.2,208.65
PR190154,WAR-SUBS,1.0,121.15,90.86
PR190226,PAIDSER-CARHIRE,1.0,224.73,224.73
PR190226,PAIDSER-FLIGHT,1.0,816.15,816.15
PR190226,PAIDSER-HOTEL,1.0,464.63,0.0
PR190226,PAIDSER-OTH,1.0,92.5,92.5
PR190226,PAIDSER-OTH,1.0,15.2,15.2
PR190226,PAIDSER-SUBS,4.0,75.5,175.0
PR190227,PAIDSER-FLIGHT,1.0,486.91,486.91
PR190227,PAIDSER-CARHIRE,1.0,437.43,437.43
PR190227,PAIDSER-HOTEL,1.0,392.28,0.0
PR190227,PAIDSER-SUBS,4.0,95.65,175.0
PR190228,PAIDSER-HOTEL,1.0,211.5,0.0
PR190228,PAIDSER-MILEAGE,673.0,0.36,0.65
PR190228,PAIDSER-OTH,1.0,6.0,0.0
PR190228,PAIDSER-SUBS,1.0,91.28,0.0
PR190229,PAIDSER-CARHIRE,1.0,214.56,214.56
PR190229,PAIDSER-FLIGHT,1.0,985.86,985.86
PR190229,PAIDSER-MILEAGE,102.0,0.36,0.65
PR190229,PAIDSER-OTH,1.0,80.0,80.0
PR190229,PAIDSER-OTH,1.0,25.66,25.66
PR190229,PAIDSER-SUBS,3.0,58.58,175.0
PR190152,INST-CARHIRE,1.0,545.58,0.0
PR190152,INST-FLIGHT,1.0,578.24,0.0
PR190152,INST-HOTEL,1.0,695.88,0.0
PR190152,INST-OTH,1.0,50.63,0.0
PR190152,INST-OTH,1.0,11.0,0.0
PR190152,INST-OTH,1.0,150.0,0.0
PR190152,INST-SUBS,1.0,295.0,0.0
QTE-000034,PAIDSER-MILEAGE,412.0,0.36,0.65
QTE-000034,PAIDSER-SUBS,2.0,76.14,175.0
QTE-000034,PAIDSER-HOTEL,1.0,220.52,0.0
PR190225,PAIDSER-MILEAGE,283.0,0.36,0.65
PR190225,PAIDSER-SUBS,3.0,127.35,175.0
PR190225,PAIDSER-HOTEL,1.0,321.0,0.0
QTE-000147,PAIDSER-MILEAGE,349.0,0.36,0.65
QTE-000147,PAIDSER-SUBS,0.5,39.64,175.0
PR190215,WAR-OTH,1.0,184.5,184.5
PR190087,INST-SUBS,1.0,12.0,12.0
PR190087,INST-MILEAGE,600.0,0.36,0.65
PR190087,INST-SUBS,2.0,67.5,175.0
QTE-000025,PAIDSER-TOLL,1.0,20.0,20.0
QTE-000025,PAIDSER-MILEAGE,900.0,0.36,0.65
QTE-000025,PAIDSER-SUBS,3.0,139.61,175.0
PR190087,INST-SUBS,-1.0,12.0,12.0
PR190087,PAIDSER-TOLL,1.0,12.0,12.0
PR190087,INST-MILEAGE,-600.0,0.36,0.65
PR190087,PAIDSER-MILEAGE,600.0,0.36,0.65
PR190087,INST-SUBS,-2.0,67.5,175.0
PR190087,PAIDSER-SUBS,2.0,67.5,175.0
PR190201,INST-FLIGHT,1.0,6.69,0.0
PR190201,INST-FLIGHT,1.0,103.43,0.0
PR190201,INST-TOLL,1.0,11.4,0.0
PR190201,INST-HOTEL,1.0,510.85,0.0
PR190201,INST-SUBS,1.0,314.79,0.0
PR190201,INST-OTH,1.0,234.3,0.0
QTE-000171,PAIDSER-MILEAGE,375.0,0.36,0.65
QTE-000171,PAIDSER-OTH,1.0,305.89,312.2
PR190061,PAIDSER-MILEAGE,566.0,0.36,0.65
PR190061,PAIDSER-SUBS,2.0,94.0,175.0
PR190061,PAIDSER-TOLL,1.0,8.0,8.0
PR190061,PAIDSER-HOTEL,1.0,156.2,0.0
PR190152,INST-FLIGHT,1.0,485.27,0.0
PR190152,INST-CARHIRE,1.0,198.03,0.0
PR190152,INST-OTH,1.0,49.08,0.0
PR190152,INST-TOLL,1.0,117.0,0.0
PR190152,INST-SUBS,1.0,237.27,0.0
PR190152,INST-MILEAGE,51.0,0.36,0.0
PR190243,WAR-MILEAGE,140.0,0.36,0.27
PR190243,WAR-HOTEL,1.0,58.05,43.54
PR190243,WAR-SUBS,1.0,55.34,41.51
PR190044,PAIDSER-HOTEL,1.0,177.5,0.0
PR190044,PAIDSER-MILEAGE,1200.0,0.36,0.0
PR190044,PAIDSER-TOLL,1.0,9.0,0.0
PR190044,PAIDSER-SUBS,3.0,73.95,0.0
PR190245,PAIDSER-FLIGHT,1.0,435.5,435.5
PR190245,PAIDSER-CARHIRE,1.0,85.59,85.59
PR190245,PAIDSER-MILEAGE,154.0,0.36,0.65
PR190245,PAIDSER-TOLL,1.0,50.03,50.03
PR190245,PAIDSER-SUBS,2.0,92.54,175.0
PR190054,PAIDSER-FLIGHT,1.0,435.5,435.5
PR190054,PAIDSER-CARHIRE,1.0,85.59,85.59
PR190054,PAIDSER-HOTEL,1.0,100.9,0.0
PR190054,PAIDSER-SUBS,1.0,126.48,175.0
PR190246,PAIDSER-TOLL,1.0,2.76,1.38
PR190246,PAIDSER-MILEAGE,592.0,0.36,0.33
PR190246,PAIDSER-SUBS,1.0,39.52,39.52
PR190247,WAR-HOTEL,1.0,439.3,329.48
PR190247,WAR-SUBS,1.0,328.74,246.56
PR190248,PAIDSER-FLIGHT,1.0,834.27,834.27
PR190248,PAIDSER-CARHIRE,1.0,281.76,281.76
PR190248,PAIDSER-OTH,1.0,51.71,51.71
PR190248,PAIDSER-OTH,1.0,105.82,105.82
PR190248,PAIDSER-TOLL,11.4,11.4,0.0
PR190248,PAIDSER-FREIGHT,1.0,109.72,109.72
PR190248,PAIDSER-HOTEL,1.0,94.6,0.0
PR190248,PAIDSER-SUBS,3.0,28.89,175.0
PR190243,WAR-MILEAGE,274.0,0.36,0.27
PR190243,WAR-HOTEL,1.0,160.06,120.05
PR190243,WAR-SUBS,1.0,136.05,102.04
PR190197,PAIDSER-HOTEL,1.0,95.0,0.0
PR190197,PAIDSER-MILEAGE,634.0,0.36,0.65
PR190197,PAIDSER-SUBS,2.0,70.74,175.0
PR190154,WAR-FLIGHT,1.0,335.0,251.25
PR190154,WAR-OTH,1.0,28.7,21.53
PR190154,WAR-HOTEL,1.0,618.02,463.65
PR190154,WAR-SUBS,1.0,330.31,247.73
PR190223,WAR-MILEAGE,729.0,0.36,0.27
PR190223,WAR-HOTEL,1.0,172.05,129.04
PR190223,WAR-SUBS,1.0,248.62,186.47
PR190175,WAR-CARHIRE,1.0,234.9,176.18
PR190175,WAR-FLIGHT,1.0,323.0,242.25
PR190175,WAR-HOTEL,1.0,626.08,469.56
PR190175,WAR-OTH,1.0,62.51,46.88
PR190175,WAR-SUBS,1.0,246.18,184.64
PR190175,WAR-TOLL,1.0,128.53,96.4
PR190254,PAIDSER-MILEAGE,260.0,0.36,0.65
PR190254,PAIDSER-SUBS,5.0,34.84,175.0
PR190254,PAIDSER-HOTEL,1.0,351.35,0.0
PR190171,PAIDSER-FREIGHT,1.0,160.0,160.0
PR190171,PAIDSER-TOLL,1.0,102.0,102.0
PR190171,PAIDSER-MILEAGE,102.0,0.36,0.65
PR190171,PAIDSER-OTH,1.0,7.22,7.22
PR190171,PAIDSER-SUBS,5.0,97.99,175.0
PR190171,PAIDSER-HOTEL,1.0,392.0,0.0
PR190171,PAIDSER-FLIGHT,1.0,541.08,541.08
PR190171,PAIDSER-CARHIRE,1.0,167.78,167.78
PR190045,PAIDSER-FLIGHT,1.0,838.64,838.64
PR190045,PAIDSER-CARHIRE,1.0,139.38,139.38
PR190045,PAIDSER-TOLL,1.0,169.89,169.89
PR190045,PAIDSER-MILEAGE,209.0,0.36,0.65
PR190045,PAIDSER-OTH,1.0,5.47,5.47
PR190045,PAIDSER-ALLOW,4.0,71.66,175.0
PR190045,PAIDSER-HOTEL,1.0,522.4,0.0
PR190089,PAIDSER-SUBS,1.0,251.27,251.27
PR190089,PAIDSER-HOTEL,1.0,402.89,402.89
PR190089,PAIDSER-OTH,1.0,29.0,29.0
PR190089,PAIDSER-FLIGHT,1.0,1124.73,1124.73
PR190243,WAR-HOTEL,1.0,163.05,122.29
PR190243,WAR-SUBS,1.0,134.36,100.77
PR190243,WAR-MILEAGE,274.0,0.36,0.27
QTE-000170,PAIDSER-FREIGHT,1.0,121.19,131.19
QTE-000170,PAIDSER-TOLL,1.0,98.7,98.7
QTE-000170,PAIDSER-HOTEL,1.0,301.14,0.0
QTE-000170,PAIDSER-SUBS,4.0,54.07,175.0
QTE-000170,PAIDSER-MILEAGE,130.0,0.36,0.65
QTE-000170,PAIDSER-CARHIRE,1.0,268.46,268.46
QTE-000170,PAIDSER-FLIGHT,1.0,264.25,264.25
PR190223,WAR-TOLL,1.0,4.5,3.38
PR190223,WAR-HOTEL,1.0,110.9,83.18
PR190223,WAR-SUBS,1.0,159.96,119.97
PR190223,WAR-MILEAGE,420.0,0.36,0.27
PR190095,MAIN-MILEAGE,576.0,0.36,0.0
PR190095,MAIN-HOTEL,1.0,84.85,0.0
PR190095,MAIN-SUBS,1.0,174.24,0.0
PR190257,MAIN-MILEAGE,236.0,0.36,0.0
PR190257,MAIN-HOTEL,1.0,187.78,0.0
PR190257,MAIN-SUBS,1.0,176.06,0.0
PR190258,PAIDSER-MILEAGE,460.0,0.36,0.65
PR190258,PAIDSER-SUBS,1.0,111.6,175.0
PR190153,PAIDSER-MILEAGE,370.0,0.36,0.65
PR190153,PAIDSER-HOTEL,1.0,247.2,0.0
PR190153,PAIDSER-SUBS,2.0,94.86,175.0
QTE-000098,PAIDSER-MILEAGE,370.0,0.36,0.65
QTE-000098,PAIDSER-HOTEL,1.0,247.2,0.0
QTE-000098,PAIDSER-SUBS,2.0,94.86,175.0
PR190259,PAIDSER-MILEAGE,640.0,0.36,0.65
PR190259,PAIDSER-HOTEL,1.0,171.0,0.0
PR190259,PAIDSER-SUBS,3.0,68.93,175.0
QTE-000192,PAIDSER-MILEAGE,566.0,0.36,0.65
QTE-000192,PAIDSER-HOTEL,1.0,156.2,0.0
QTE-000192,PAIDSER-SUBS,2.0,94.0,175.0
PR190252,WAR-FLIGHT,1.0,526.52,394.89
PR190252,WAR-CARHIRE,1.0,405.19,303.89
PR190252,WAR-HOTEL,1.0,280.0,210.0
PR190252,WAR-TOLL,1.0,101.7,75.83
PR190252,WAR-OTH,1.0,29.08,21.81
PR190252,WAR-SUBS,1.0,289.56,217.17
PR190252,WAR-MILEAGE,140.0,0.36,0.27
PR190260,INST-OTH,1.0,57.0,0.0
PR190260,INST-TOLL,1.0,179.4,0.0
PR190260,INST-HOTEL,1.0,441.0,0.0
PR190260,INST-MILEAGE,140.0,0.36,0.0
PR190260,INST-SUBS,1.0,522.88,0.0
PR190251,WAR-OTH,1.0,43.18,32.39
PR190251,WAR-TOLL,1.0,11.0,8.25
PR190251,WAR-HOTEL,1.0,310.9,233.18
PR190251,WAR-TOLL,1.0,97.5,73.13
PR190251,WAR-MILEAGE,70.0,0.36,0.27
PR190251,WAR-SUBS,1.0,121.59,91.16
PR190251,WAR-CARHIRE,1.0,211.63,158.72
PR190251,WAR-FLIGHT,1.0,117.56,88.17
PR190175,WAR-FLIGHT,1.0,421.77,316.33
PR190175,WAR-CARHIRE,1.0,198.03,148.52
PR190175,WAR-OTH,1.0,49.08,36.81
PR190175,WAR-TOLL,1.0,117.0,87.85
PR190175,WAR-HOTEL,1.0,455.76,341.82
PR190175,WAR-MILEAGE,102.0,0.36,0.27
PR190175,WAR-SUBS,1.0,237.27,177.95
PR190261,MAIN-CARHIRE,1.0,184.67,0.0
PR190261,MAIN-FLIGHT,1.0,469.73,0.0
PR190261,MAIN-OTH,1.0,48.92,0.0
PR190261,MAIN-TOLL,1.0,124.28,0.0
PR190261,MAIN-HOTEL,1.0,329.46,0.0
PR190261,MAIN-ALLOW,1.0,243.22,0.0
PR190261,MAIN-MILEAGE,129.0,0.36,0.0
PR190262,INST-HOTEL,1.0,449.4,0.0
PR190262,INST-ALLOW,1.0,317.96,0.0
PR190262,INST-OTH,1.0,25.91,0.0
PR190262,INST-MILEAGE,1006.0,0.36,0.0
PR190131,WAR-HOTEL,1.0,144.0,108.0
PR190131,WAR-MILEAGE,377.0,0.36,0.27
PR190131,WAR-SUBS,1.0,83.8,62.85
PR190264,PAIDSER-HOTEL,1.0,177.5,0.0
PR190264,PAIDSER-TOLL,1.0,9.0,0.0
PR190264,PAIDSER-MILEAGE,1200.0,0.36,0.0
PR190264,PAIDSER-SUBS,3.0,73.95,0.0
PR190245,PAIDSER-CARHIRE,1.0,55.75,55.75
PR190245,PAIDSER-FLIGHT,1.0,284.9,284.9
PR190245,PAIDSER-TOLL,1.0,102.58,102.58
PR190245,PAIDSER-HOTEL,1.0,88.0,0.0
PR190245,PAIDSER-SUBS,1.0,84.02,175.0
PR190245,PAIDSER-MILEAGE,105.0,0.36,0.65
PR190054,PAIDSER-CARHIRE,1.0,55.75,55.75
PR190054,PAIDSER-FLIGHT,1.0,284.9,284.9
PR190054,PAIDSER-ALLOW,2.0,62.43,175.0
PR190054,PAIDSER-HOTEL,1.0,100.9,0.0
PR190054,PAIDSER-MILEAGE,105.0,0.36,0.65
PR190268,WAR-MILEAGE,554.0,0.36,0.27
PR190268,WAR-HOTEL,1.0,97.0,72.75
PR190268,WAR-SUBS,1.0,208.32,156.24
PR190268,WAR-MILEAGE,500.0,0.36,0.27
PR190268,WAR-SUBS,1.0,303.8,227.85
PR190268,WAR-HOTEL,1.0,206.3,156.98
PR190269,INST-CARHIRE,1.0,410.92,0.0
PR190269,INST-FLIGHT,1.0,728.56,0.0
PR190269,INST-TOLL,1.0,25.86,0.0
PR190269,INST-OTH,1.0,160.86,0.0
PR190269,INST-SUBS,1.0,563.06,0.0
PR190269,INST-HOTEL,1.0,556.95,0.0
PR190269,INST-MILEAGE,60.0,0.36,0.0
PR190271,WAR-MILEAGE,346.0,0.36,0.27
PR190271,WAR-OTH,1.0,16.22,12.16
PR190271,WAR-SUBS,1.0,282.64,211.98
PR190271,WAR-HOTEL,1.0,427.28,320.46
PR190256,WAR-TOLL,1.0,58.49,0.0
PR190256,WAR-OTH,1.0,58.49,0.0
PR190256,WAR-SUBS,1.0,457.38,0.0
PR190256,WAR-MILEAGE,120.0,0.36,0.27
PR190256,WAR-HOTEL,1.0,227.73,0.0
PR190256,WAR-FLIGHT,1.0,438.75,329.06
PR190256,WAR-CARHIRE,1.0,216.26,162.34
PR200003,PAIDSER-MILEAGE,430.0,0.36,0.65
PR200003,PAIDSER-TOLL,1.0,5.35,5.35
PR200003,PAIDSER-ALLOW,1.0,54.69,175.0
PR200003,PAIDSER-HOTEL,1.0,91.46,0.0
PR200004,PAIDSER-TOLL,1.0,220.0,220.0
PR200004,PAIDSER-MILEAGE,220.0,0.36,0.65
PR200004,PAIDSER-SUBS,4.0,67.32,175.0
PR200004,PAIDSER-HOTEL,1.0,267.0,0.0
PR190072,PAIDSER-TOLL,1.0,960.0,960.0
PR190072,PAIDSER-MILEAGE,960.0,0.36,0.65
PR190072,PAIDSER-SUBS,1.0,120.94,175.0
PR190072,PAIDSER-HOTEL,1.0,103.0,0.0
PR200006,MAIN-FLIGHT,1.0,353.83,0.0
PR200006,MAIN-CARHIRE,1.0,64.77,0.0
PR200006,MAIN-TOLL,1.0,110.26,0.0
PR200006,MAIN-MILEAGE,129.0,0.36,0.0
PR200006,MAIN-OTH,1.0,5.35,0.0
PR200006,MAIN-ALLOW,1.0,352.04,0.0
PR200006,MAIN-HOTEL,1.0,412.52,0.0
PR190026,PAIDSER-TOLL,1.0,1.3,1.3
PR190026,PAIDSER-MILEAGE,697.0,0.36,0.65
PR190026,PAIDSER-SUBS,3.0,132.09,175.0
PR190026,PAIDSER-HOTEL,1.0,359.4,0.0
PR200008,PAIDSER-MILEAGE,330.0,0.36,0.65
PR200008,PAIDSER-SUBS,2.0,18.8,175.0
PR200008,PAIDSER-HOTEL,1.0,76.25,0.0
PR200007,PAIDSER-MILEAGE,697.0,0.36,0.65
PR200007,PAIDSER-SUBS,3.0,132.09,175.0
PR200007,PAIDSER-HOTEL,1.0,359.4,0.0
PR200007,PAIDSER-TOLL,1.3,1.3,1.3
PR200009,PAIDSER-MILEAGE,374.0,0.36,0.65
PR200009,PAIDSER-SUBS,1.0,26.8,175.0
PR200010,PAIDSER-FLIGHT,1.0,809.91,809.91
PR200010,PAIDSER-TOLL,1.0,104.49,104.49
PR200010,PAIDSER-MILEAGE,129.0,0.36,0.65
PR200010,PAIDSER-ALLOW,4.0,44.36,175.0
PR200010,PAIDSER-HOTEL,1.0,195.69,0.0
PR200011,PAIDSER-MILEAGE,1320.0,0.36,0.65
PR200011,PAIDSER-SUBS,4.0,95.04,175.0
PR200011,PAIDSER-HOTEL,1.0,263.0,0.0
PR200012,PAIDSER-MILEAGE,770.0,0.36,0.65
PR200012,PAIDSER-SUBS,2.0,115.34,175.0
PR200012,PAIDSER-HOTEL,1.0,266.0,0.0
PR200013,PAIDSER-MILEAGE,770.0,0.36,0.65
PR200013,PAIDSER-SUBS,3.0,26.8,175.0
PR200013,PAIDSER-HOTEL,1.0,266.0,0.0
QTE-000167,WAR-MILEAGE,432.0,0.36,0.27
QTE-000167,WAR-SUBS,1.0,223.86,167.9
QTE-000167,WAR-HOTEL,1.0,63.0,47.25
QTE-000192,PAIDSER-SUBS,1.0,253.44,175.0
QTE-000192,PAIDSER-HOTEL,1.0,198.0,0.0
PR200014,PAIDSER-MILEAGE,539.0,0.36,0.65
PR200014,PAIDSER-ALLOW,2.0,67.79,175.0
PR200014,PAIDSER-HOTEL,1.0,207.33,0.0
PR200017,PAIDSER-SUBS,1.0,12.0,175.0
PR190104,PAIDSER-FLIGHT,1.0,599.7,599.7
PR190104,PAIDSER-OTH,1.0,94.3,94.3
PR190104,PAIDSER-SUBS,1.0,105.04,175.0
PR190104,PAIDSER-HOTEL,1.0,424.4,0.0
PR190104,PAIDSER-CARHIRE,1.0,211.42,211.42
PR200019,PAIDSER-MILEAGE,410.0,0.36,0.65
PR200019,PAIDSER-SUBS,1.0,75.24,175.0
PR200019,PAIDSER-HOTEL,1.0,99.0,0.0
PR200020,MAIN-MILEAGE,402.0,0.36,0.0
QTE-000042,PAIDSER-TOLL,1.0,70.7,70.7
QTE-000042,PAIDSER-MILEAGE,2010.0,0.36,0.65
QTE-000042,PAIDSER-SUBS,5.0,113.01,175.0
QTE-000042,PAIDSER-HOTEL,1.0,321.19,0.0
PR200021,PAIDSER-MILEAGE,570.0,0.36,0.0
PR200021,PAIDSER-SUBS,1.0,279.18,0.0
PR200021,PAIDSER-HOTEL,1.0,160.0,160.0
PR200022,PAIDSER-MILEAGE,145.0,0.36,0.65
PR200022,PAIDSER-SUBS,1.0,12.5,175.0
PR200023,WAR-TOLL,1.0,1.0,0.75
PR200023,WAR-MILEAGE,566.0,0.36,0.27
PR200023,WAR-SUBS,1.0,105.75,79.34
PR200023,WAR-HOTEL,1.0,82.8,62.1
PR200026,WAR-MILEAGE,274.0,0.36,0.27
PR200026,WAR-SUBS,1.0,87.05,65.29
PR200026,WAR-HOTEL,1.0,89.1,66.83
PR200027,PAIDSER-MILEAGE,542.0,0.36,0.65
PR200027,PAIDSER-SUBS,1.0,103.54,175.0
PR200027,PAIDSER-HOTEL,1.0,97.0,0.0
PR190087,PAIDSER-TOLL,-1.0,12.0,0.0
PR190087,PAIDSER-MILEAGE,-600.0,0.36,0.0
PR190087,PAIDSER-SUBS,-1.0,135.0,0.0
PR190087,PAIDSER-TOLL,-1.0,12.0,0.0
PR190087,PAIDSER-MILEAGE,-600.0,0.36,0.65
PR190087,PAIDSER-SUBS,-1.0,135.0,0.0
PR200023,WAR-TOLL,1.0,1.0,0.75
PR200023,WAR-MILEAGE,856.0,0.36,0.27
PR200023,WAR-SUBS,1.0,27.04,20.28
PR200033,WAR-TOLL,1.0,4.95,3.71
PR200033,WAR-MILEAGE,621.0,0.36,0.27
PR200033,WAR-SUBS,1.0,466.86,350.15
PR200033,WAR-HOTEL,1.0,388.0,291.0
PR200034,PAIDSER-MILEAGE,402.0,0.36,0.65
PR200034,PAIDSER-SUBS,2.0,34.77,175.0
PR200034,PAIDSER-HOTEL,1.0,112.5,0.0
PR200036,PAIDSER-MILEAGE,430.0,0.36,0.65
PR200036,PAIDSER-SUBS,2.0,63.86,175.0
PR200036,PAIDSER-HOTEL,1.0,81.0,0.0
PR200037,PAIDSER-TOLL,1.0,8.0,8.0
PR200037,PAIDSER-MILEAGE,500.0,0.36,0.65
PR200037,PAIDSER-SUBS,1.0,99.0,175.0
PR200037,PAIDSER-HOTEL,1.0,85.2,0.0
PR190142,PAIDSER-FLIGHT,1.0,531.77,531.77
PR190142,PAIDSER-CARHIRE,1.0,248.76,248.76
PR190142,PAIDSER-SUBS,1.0,36.68,175.0
PR190142,PAIDSER-HOTEL,1.0,117.81,0.0
QTE-000033,PAIDSER-FLIGHT,1.0,731.0,731.0
QTE-000033,PAIDSER-CARHIRE,1.0,90.0,0.0
QTE-000033,PAIDSER-TOLL,1.0,138830.0,13883.0
QTE-000033,PAIDSER-MILEAGE,209.0,0.36,0.65
QTE-000033,PAIDSER-OTH,1.0,28450.0,28.45
QTE-000033,PAIDSER-ALLOW,5.0,75.22,175.0
QTE-000033,PAIDSER-HOTEL,1.0,403.9,0.0
PR200047,PAIDSER-MILEAGE,545.0,0.36,0.65
PR200047,PAIDSER-SUBS,3.0,92.73,175.0
PR200047,PAIDSER-HOTEL,1.0,154.0,0.0
PR200048,PAIDSER-MILEAGE,530.0,0.36,0.65
PR200048,PAIDSER-SUBS,1.0,34.16,175.0
PR200049,PAIDSER-MILEAGE,460.0,0.36,0.65
PR200049,PAIDSER-SUBS,2.0,99.5,175.0
PR200049,PAIDSER-HOTEL,1.0,120.0,0.0
PR200050,PAIDSER-TOLL,1.0,14.39,0.0
PR200050,PAIDSER-SUBS,1.0,72.16,0.0
PR200050,PAIDSER-HOTEL,1.0,137.65,0.0
PR200052,PAIDSER-FLIGHT,1.0,632.38,632.38
PR200052,PAIDSER-CARHIRE,1.0,123.52,123.52
PR200052,PAIDSER-TOLL,1.0,69.39,69.39
PR200052,PAIDSER-MILEAGE,106.0,0.36,0.65
PR200052,PAIDSER-OTH,1.0,25.69,25.69
PR200052,PAIDSER-SUBS,1.0,40.52,175.0
PR200052,PAIDSER-HOTEL,1.0,279.13,0.0
PR200053,PAIDSER-FLIGHT,1.0,822.7,822.7
PR200053,PAIDSER-CARHIRE,1.0,94.98,94.98
PR200053,PAIDSER-TOLL,1.0,75.9,0.0
PR200053,PAIDSER-SUBS,3.0,57.0,175.0
PR200053,PAIDSER-HOTEL,1.0,260.8,0.0
PR200055,WAR-MILEAGE,70.0,0.36,0.27
PR200055,WAR-TOLL,1.0,41.0,30.75
PR200055,WAR-SUBS,1.0,40133.0,301.0
PR200056,WAR-MILEAGE,1.0,0.36,0.27
PR200027,PAIDSER-MILEAGE,682.0,0.36,0.65
PR200027,PAIDSER-SUBS,1.0,184.76,175.0
PR200027,PAIDSER-HOTEL,1.0,67.0,0.0
QTE-000192,PAIDSER-MILEAGE,530.0,0.36,0.65
QTE-000192,PAIDSER-SUBS,1.0,93.06,0.0
PR200055,WAR-TOLL,1.0,161.0,120750.0
PR200055,WAR-MILEAGE,75.0,0.36,0.27
PR200055,WAR-OTH,1.0,65.03,48.77
PR200055,WAR-SUBS,1.0,386.64,289.98
PR200055,WAR-HOTEL,1.0,1332.0,1029.0
PR200011,PAIDSER-MILEAGE,1527.0,0.36,0.65
PR200011,PAIDSER-SUBS,1.0,82.17,175.0
PR200011,PAIDSER-HOTEL,1.0,315.0,0.0
PR200034,PAIDSER-MILEAGE,386.0,0.36,0.65
PR200034,PAIDSER-SUBS,1.0,20.81,175.0
PR200059,PAIDSER-SUBS,2.0,90.09,0.0
PR200059,PAIDSER-HOTEL,1.0,70.7,0.0
QTE-000033,PAIDSER-TOLL,1.0,138.83,138.83
PR200057,INST-FLIGHT,1.0,1544.0,0.0
PR200057,INST-CARHIRE,1.0,514.0,0.0
PR200057,INST-TOLL,1.0,0.39,0.0
PR200057,INST-OTH,1.0,51.17,0.0
PR200057,INST-ALLOW,1.0,361.87,0.0
PR200057,INST-HOTEL,1.0,400.31,0.0
PR200057,INST-MILEAGE,105.0,0.36,0.0
PR200057,INST-OTH,1.0,55.11,0.0
PR200057,INST-ALLOW,1.0,242.38,0.0
PR200057,INST-HOTEL,1.0,367.14,0.0
PR200057,INST-TOLL,1.0,87.55,0.0
PR200057,INST-MILEAGE,105.0,0.36,0.0
PR200057,INST-ALLOW,1.0,359.81,0.0
PR200057,INST-HOTEL,1.0,405.13,0.0
PR200068,PAIDSER-MILEAGE,300.0,0.36,0.65
PR200068,PAIDSER-ALLOW,1.0,26.07,175.0
PR190095,PAIDSER-TOLL,1.0,20.53,0.0
PR190095,PAIDSER-OTH,1.0,242.54,0.0
PR190095,PAIDSER-ALLOW,1.0,206.57,0.0
PR190095,PAIDSER-HOTEL,1.0,238.64,0.0
PR200076,PAIDSER-FLIGHT,1.0,462.0,462.0
PR200076,PAIDSER-CARHIRE,1.0,78.0,78.0
PR200076,PAIDSER-TOLL,1.0,45.09,45.09
PR200076,PAIDSER-OTH,1.0,54.38,54.38
PR200076,PAIDSER-ALLOW,1.0,61.41,175.0
PR200076,PAIDSER-HOTEL,1.0,132.7,0.0
PR190105,PAIDSER-FLIGHT,1.0,639.4,639.4
PR190105,PAIDSER-CARHIRE,1.0,229.27,229.27
PR190105,PAIDSER-TOLL,1.0,77.5,77.5
PR190105,PAIDSER-OTH,31.2,31.2,0.0
PR190105,PAIDSER-SUBS,2.0,98.21,175.0
PR190105,PAIDSER-HOTEL,1.0,124.38,0.0
PR200078,PAIDSER-FLIGHT,1.0,305.61,305.61
PR200078,PAIDSER-CARHIRE,1.0,74.74,74.74
PR200078,PAIDSER-TOLL,1.0,52.5,52.5
PR200078,PAIDSER-MILEAGE,121.0,0.36,0.65
PR200078,PAIDSER-OTH,1.0,33.31,33.31
PR200078,PAIDSER-SUBS,4.0,51.04,175.0
PR200078,PAIDSER-HOTEL,1.0,185.12,0.0
PR200080,PAIDSER-MILEAGE,570.0,0.36,0.65
PR200080,PAIDSER-SUBS,2.0,105.93,175.0
PR200080,PAIDSER-HOTEL,1.0,150.0,0.0
PR200081,PAIDSER-MILEAGE,88.0,0.36,0.65
PR200081,PAIDSER-SUBS,1.0,18.8,175.0
PR200086,WAR-FLIGHT,1.0,315.96,236.97
PR200086,WAR-CARHIRE,1.0,245.67,184.25
PR200086,WAR-TOLL,1.0,24.2,18.15
PR200086,WAR-OTH,1.0,340.41,255.3
PR200086,WAR-HOTEL,1.0,326.28,244.71
PR190154,WAR-FLIGHT,1.0,417.77,313.33
PR190154,WAR-CARHIRE,1.0,75.08,25.0
PR190154,WAR-MILEAGE,140.0,0.36,0.27
PR190154,WAR-OTH,1.0,49.41,37.06
PR190154,WAR-SUBS,1.0,256.61,192.46
PR190154,WAR-HOTEL,1.0,315.03,236.28
PR190082,PAIDSER-MILEAGE,265.0,0.36,0.65
PR190082,PAIDSER-SUBS,1.0,36.6,175.0
PR190105,PAIDSER-TOLL,1.0,75.9,75.9
PR190105,PAIDSER-MILEAGE,209.0,0.36,0.65
PR190105,PAIDSER-OTH,1.0,8.8,8.8
PR190105,PAIDSER-ALLOW,3.0,201.8,175.0
PR190105,PAIDSER-HOTEL,1.0,200.46,0.0
PR200089,PAIDSER-OTH,1.0,65.74,0.0
PR200089,PAIDSER-ALLOW,3.0,52.74,0.0
PR200089,PAIDSER-FLIGHT,1.0,1633.41,0.0
PR200089,PAIDSER-CARHIRE,1.0,324.74,0.0
PR200089,INST-OTH,1.0,55.36,0.0
